48.6722946 6.1198769 109.46 49869.00 157 0 24.1 313.80 4.115 -82.321 49867.00 13.45 0.00 -0.12 -73.5 0 36
48.6721916 6.1199183 109.32 49872.00 156 0 24.1 314.00 4.114 -78.403 49869.00 11.22 0.00 -0.13 -50.7 0 36
48.6720886 6.1200199 108.82 49875.00 156 0 24.1 312.40 4.112 -79.780 49872.00 13.19 0.00 -0.08 -32.9 0 36
48.6716270 6.1200647 108.26 49880.00 154 0 24.1 22945.03 4.114 -78.426 49875.00 8.96 0.00 -0.03 -68.7 1 36
48.6719131 6.1201282 108.31 49880.00 154 0 24.1 313.30 4.116 -78.167 49880.00 14.76 0.00 -0.10 -65.8 0 36
48.6718216 6.1201549 108.00 49882.00 152 0 24.1 313.50 4.112 -79.957 49880.00 14.76 0.00 -0.12 -69.6 0 36
48.6716728 6.1201949 107.47 49884.00 150 0 24.1 314.40 4.112 -80.496 49882.00 17.83 0.00 -0.13 -95.0 0 36
48.6715660 6.1202664 107.87 49886.00 152 0 24.1 314.40 4.112 -78.235 49884.00 17.08 0.00 -0.17 -51.1 0 36
48.6712494 6.1204867 108.46 49891.00 154 0 24.0 22945.03 4.114 -78.663 49886.00 11.23 0.00 -0.00 75.7 1 36
48.6714134 6.1205468 109.21 49892.00 154 0 24.1 314.10 4.115 -86.158 49891.00 13.95 0.00 0.15 184.1 0 36
48.6713448 6.1206899 109.68 49895.00 155 0 24.1 313.90 4.115 -79.568 49892.00 14.87 0.00 0.21 204.6 0 36
48.6713257 6.1208568 109.71 49898.00 155 0 24.1 312.00 4.115 -79.476 49895.00 12.89 0.00 0.15 105.1 0 36
48.6710968 6.1209416 110.15 49901.00 156 0 24.1 22945.03 4.114 -81.572 49898.00 9.68 0.00 0.11 86.2 1 36
48.6712990 6.1209931 110.17 49901.00 156 0 24.1 310.60 4.115 -79.322 49901.00 12.89 0.00 0.09 89.4 0 36
48.6709862 6.1210337 110.37 49906.00 157 0 24.1 22945.03 4.112 -77.504 49901.00 7.67 0.00 0.10 81.2 1 36
48.6709023 6.1209702 110.56 49909.00 155 0 24.2 22945.03 4.114 -77.804 49906.00 12.71 0.00 0.05 48.1 1 36
48.6710701 6.1210966 110.73 49910.00 156 0 24.1 307.80 4.115 -83.597 49909.00 8.33 0.00 0.02 44.6 0 36
